comparison_key,comparison,role,profile,profile_label,name,n,target_method,baseline_method,target_weighted_score,baseline_weighted_score,relative_pct,target_T,baseline_T,target_CNOT,baseline_CNOT,target_depth,baseline_depth,target_peak_ancilla,baseline_peak_ancilla,boundary
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,majority_n5,5,and_pareto_resource_nmcts,external_ros_lut_proxy,46.500000,290.250000,-83.979328,32,224,70,373,70,379,2,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,majority_n6,6,and_pareto_resource_nmcts,external_ros_lut_proxy,123.650000,388.250000,-68.151964,92,304,171,493,171,499,3,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,mul_w2_bit1,4,and_pareto_resource_nmcts,external_ros_lut_proxy,10.100000,22.350000,-54.809843,8,16,14,29,14,29,0,1,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,mul_w3_bit2,6,and_pareto_resource_nmcts,external_ros_lut_proxy,29.700000,89.550000,-66.834171,20,64,38,115,38,121,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,mux_2_4,6,and_pareto_resource_nmcts,external_ros_lut_proxy,44.050000,87.450000,-49.628359,32,64,65,115,71,119,1,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,parity_n3,3,and_pareto_resource_nmcts,external_ros_lut_proxy,0.450000,3.050000,-85.245902,0,0,3,7,3,7,0,1,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,parity_n4,4,and_pareto_resource_nmcts,external_ros_lut_proxy,0.600000,3.350000,-82.089552,0,0,4,9,4,9,0,1,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,parity_n5,5,and_pareto_resource_nmcts,external_ros_lut_proxy,0.750000,3.650000,-79.452055,0,0,5,11,5,11,0,1,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,parity_n6,6,and_pareto_resource_nmcts,external_ros_lut_proxy,0.900000,49.450000,-98.179980,0,32,6,75,6,79,0,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,threshold2_n3,3,and_pareto_resource_nmcts,external_ros_lut_proxy,5.800000,32.450000,-82.126348,4,24,12,43,12,43,0,1,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,threshold2_n4,4,and_pareto_resource_nmcts,external_ros_lut_proxy,35.350000,89.850000,-60.656650,24,64,49,117,49,123,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,threshold2_n5,5,and_pareto_resource_nmcts,external_ros_lut_proxy,56.250000,211.850000,-73.448194,40,160,78,277,89,283,2,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,threshold3_n6,6,and_pareto_resource_nmcts,external_ros_lut_proxy,124.300000,549.550000,-77.381494,92,400,171,723,184,745,3,20,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_0,4,and_pareto_resource_nmcts,external_ros_lut_proxy,22.750000,85.050000,-73.251029,16,64,31,113,33,115,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_1,4,and_pareto_resource_nmcts,external_ros_lut_proxy,23.650000,64.150000,-63.133281,16,48,37,81,39,81,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_10,4,and_pareto_resource_nmcts,external_ros_lut_proxy,20.450000,76.850000,-73.389720,12,56,28,99,33,99,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_11,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.950000,69.850000,-74.302076,12,48,25,91,29,95,1,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_12,4,and_pareto_resource_nmcts,external_ros_lut_proxy,23.500000,105.250000,-77.672209,16,80,35,141,40,143,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_13,4,and_pareto_resource_nmcts,external_ros_lut_proxy,30.750000,106.650000,-71.167370,20,80,44,137,47,139,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_14,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.450000,97.150000,-73.803397,16,72,35,127,39,129,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_15,4,and_pareto_resource_nmcts,external_ros_lut_proxy,18.300000,92.050000,-80.119500,12,64,28,119,30,123,1,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_16,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.800000,65.150000,-72.678434,12,48,24,87,28,89,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_17,4,and_pareto_resource_nmcts,external_ros_lut_proxy,24.800000,37.050000,-33.063428,16,24,32,47,32,47,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_18,4,and_pareto_resource_nmcts,external_ros_lut_proxy,20.750000,81.950000,-74.679683,12,56,31,105,33,109,2,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_19,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.850000,75.150000,-76.247505,12,56,25,101,27,101,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_2,4,and_pareto_resource_nmcts,external_ros_lut_proxy,30.500000,104.950000,-70.938542,20,72,42,139,46,141,2,6,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_20,4,and_pareto_resource_nmcts,external_ros_lut_proxy,22.400000,64.750000,-65.405405,16,48,28,85,32,85,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_21,4,and_pareto_resource_nmcts,external_ros_lut_proxy,23.250000,64.550000,-63.981410,16,48,34,83,37,85,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_22,4,and_pareto_resource_nmcts,external_ros_lut_proxy,21.100000,97.050000,-78.258630,12,72,33,127,36,127,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_23,4,and_pareto_resource_nmcts,external_ros_lut_proxy,18.200000,55.050000,-66.939146,12,40,27,73,30,75,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_24,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.650000,122.250000,-79.018405,16,88,35,161,43,163,2,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_25,4,and_pareto_resource_nmcts,external_ros_lut_proxy,22.300000,64.850000,-65.612953,16,48,27,85,32,87,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_26,4,and_pareto_resource_nmcts,external_ros_lut_proxy,26.300000,76.950000,-65.821962,16,56,40,99,46,101,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_27,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.950000,75.250000,-76.146179,12,56,24,101,31,103,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_28,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.150000,106.850000,-76.462330,16,80,33,139,37,139,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_29,4,and_pareto_resource_nmcts,external_ros_lut_proxy,23.250000,74.850000,-68.937876,16,56,35,99,35,99,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_3,4,and_pareto_resource_nmcts,external_ros_lut_proxy,35.450000,80.850000,-56.153370,24,56,48,111,53,115,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_30,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.800000,65.450000,-72.803667,12,48,24,89,28,91,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_31,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.250000,126.550000,-80.047412,16,96,33,163,39,165,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_32,4,and_pareto_resource_nmcts,external_ros_lut_proxy,23.050000,84.950000,-72.866392,16,64,32,113,37,113,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_33,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.550000,64.550000,-72.811774,12,48,22,83,27,85,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_34,4,and_pareto_resource_nmcts,external_ros_lut_proxy,20.150000,60.450000,-66.666667,12,40,27,81,29,87,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_35,4,and_pareto_resource_nmcts,external_ros_lut_proxy,30.000000,59.350000,-49.452401,20,40,39,75,42,77,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_36,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.950000,75.450000,-76.209410,12,56,25,103,29,103,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_37,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.400000,80.050000,-68.269831,16,56,33,105,42,111,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_38,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.000000,86.750000,-71.181556,16,64,32,111,36,113,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_39,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.550000,84.750000,-69.852507,16,56,36,111,39,113,2,6,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_4,4,and_pareto_resource_nmcts,external_ros_lut_proxy,24.050000,103.050000,-76.661815,16,72,39,139,43,143,1,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_40,4,and_pareto_resource_nmcts,external_ros_lut_proxy,23.950000,89.450000,-73.225266,16,64,39,115,41,119,1,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_41,4,and_pareto_resource_nmcts,external_ros_lut_proxy,20.150000,86.150000,-76.610563,12,64,27,107,29,109,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_42,4,and_pareto_resource_nmcts,external_ros_lut_proxy,26.300000,70.050000,-62.455389,16,48,40,93,46,95,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_43,4,and_pareto_resource_nmcts,external_ros_lut_proxy,22.600000,74.550000,-69.684775,16,56,30,97,32,97,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_44,4,and_pareto_resource_nmcts,external_ros_lut_proxy,18.250000,100.550000,-81.849826,12,72,27,135,31,141,1,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_45,4,and_pareto_resource_nmcts,external_ros_lut_proxy,18.050000,54.950000,-67.151956,12,40,27,73,27,73,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_46,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.650000,116.750000,-78.029979,16,88,36,151,41,153,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_47,4,and_pareto_resource_nmcts,external_ros_lut_proxy,26.200000,97.350000,-73.086800,16,72,40,129,44,129,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_48,4,and_pareto_resource_nmcts,external_ros_lut_proxy,20.350000,62.850000,-67.621321,12,40,26,83,35,91,2,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_49,4,and_pareto_resource_nmcts,external_ros_lut_proxy,13.000000,65.050000,-80.015373,8,48,19,87,22,87,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_5,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.500000,67.150000,-62.025316,16,48,36,87,38,89,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_50,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.950000,85.350000,-78.968951,12,64,24,115,31,117,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_51,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.550000,54.350000,-67.709292,12,40,23,69,25,69,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_52,4,and_pareto_resource_nmcts,external_ros_lut_proxy,22.750000,75.750000,-69.966997,16,56,30,105,35,105,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_53,4,and_pareto_resource_nmcts,external_ros_lut_proxy,31.050000,126.750000,-75.502959,20,96,45,165,51,165,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_54,4,and_pareto_resource_nmcts,external_ros_lut_proxy,30.550000,106.550000,-71.328015,20,80,43,137,45,137,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_55,4,and_pareto_resource_nmcts,external_ros_lut_proxy,18.450000,94.750000,-80.527704,12,72,29,125,31,125,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_56,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.800000,55.050000,-67.665758,12,40,24,73,28,75,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_57,4,and_pareto_resource_nmcts,external_ros_lut_proxy,17.500000,55.350000,-68.383017,12,40,22,75,26,77,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_58,4,and_pareto_resource_nmcts,external_ros_lut_proxy,24.250000,85.050000,-71.487360,16,64,40,113,45,115,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_59,4,and_pareto_resource_nmcts,external_ros_lut_proxy,30.100000,99.450000,-69.733534,20,72,39,129,44,131,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_6,4,and_pareto_resource_nmcts,external_ros_lut_proxy,22.800000,84.950000,-73.160683,16,64,31,113,34,113,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_60,4,and_pareto_resource_nmcts,external_ros_lut_proxy,25.350000,109.950000,-76.944065,16,80,34,145,39,149,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_61,4,and_pareto_resource_nmcts,external_ros_lut_proxy,18.800000,104.350000,-81.983709,12,80,31,135,34,137,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_62,4,and_pareto_resource_nmcts,external_ros_lut_proxy,24.950000,76.650000,-67.449446,16,56,32,97,35,99,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_63,4,and_pareto_resource_nmcts,external_ros_lut_proxy,26.200000,77.150000,-66.040181,16,56,39,101,46,101,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_7,4,and_pareto_resource_nmcts,external_ros_lut_proxy,26.050000,106.550000,-75.551384,16,80,39,137,43,137,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_8,4,and_pareto_resource_nmcts,external_ros_lut_proxy,24.250000,95.450000,-74.594028,16,72,40,129,45,131,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n4_9,4,and_pareto_resource_nmcts,external_ros_lut_proxy,28.350000,104.950000,-72.987137,20,80,41,139,45,141,1,2,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_0,5,and_pareto_resource_nmcts,external_ros_lut_proxy,55.700000,186.850000,-70.189992,40,144,76,245,82,247,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_1,5,and_pareto_resource_nmcts,external_ros_lut_proxy,57.950000,217.550000,-73.362445,40,168,93,277,93,277,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_10,5,and_pareto_resource_nmcts,external_ros_lut_proxy,50.850000,196.850000,-74.168148,36,152,70,259,77,259,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_11,5,and_pareto_resource_nmcts,external_ros_lut_proxy,56.600000,216.250000,-73.826590,40,168,81,281,90,283,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_12,5,and_pareto_resource_nmcts,external_ros_lut_proxy,57.500000,212.350000,-72.922063,40,160,88,281,94,285,2,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_13,5,and_pareto_resource_nmcts,external_ros_lut_proxy,41.350000,254.750000,-83.768400,28,200,61,325,65,325,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_14,5,and_pareto_resource_nmcts,external_ros_lut_proxy,63.550000,225.450000,-71.811932,44,176,87,289,97,291,3,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_15,5,and_pareto_resource_nmcts,external_ros_lut_proxy,42.600000,188.150000,-77.358491,28,144,69,241,74,241,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_16,5,and_pareto_resource_nmcts,external_ros_lut_proxy,54.750000,287.650000,-80.966452,36,224,83,371,89,371,3,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_17,5,and_pareto_resource_nmcts,external_ros_lut_proxy,50.950000,176.350000,-71.108591,36,136,72,229,75,229,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_18,5,and_pareto_resource_nmcts,external_ros_lut_proxy,46.850000,136.350000,-65.639897,32,104,71,175,75,177,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_19,5,and_pareto_resource_nmcts,external_ros_lut_proxy,47.100000,186.850000,-74.792614,32,144,73,245,76,247,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_2,5,and_pareto_resource_nmcts,external_ros_lut_proxy,70.200000,222.250000,-68.413948,48,168,106,293,112,299,3,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_20,5,and_pareto_resource_nmcts,external_ros_lut_proxy,56.700000,177.350000,-68.029321,40,128,83,233,88,241,2,7,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_21,5,and_pareto_resource_nmcts,external_ros_lut_proxy,41.400000,196.250000,-78.904459,28,152,60,255,68,255,2,3,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_22,5,and_pareto_resource_nmcts,external_ros_lut_proxy,56.900000,221.750000,-74.340474,40,168,84,291,90,293,2,5,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_23,5,and_pareto_resource_nmcts,external_ros_lut_proxy,61.100000,257.650000,-76.285659,44,200,86,331,90,331,2,4,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_24,5,and_pareto_resource_nmcts,external_ros_lut_proxy,57.500000,222.250000,-74.128234,40,160,88,307,94,311,2,8,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_25,5,and_pareto_resource_nmcts,external_ros_lut_proxy,46.900000,177.150000,-73.525261,32,128,70,233,78,237,2,7,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
ros_best_k,Pareto vs ROS LUT best-K,ROS-style LUT proxy,balanced,Balanced,truth_n5_26,5,and_pareto_resource_nmcts,external_ros_lut_proxy,68.150000,247.150000,-72.425652,48,184,107,325,109,333,2,7,"This is a verified LUT proxy, not the official ROS SAT garbage optimizer."
